Unnamed: 0,album_name
1068,Ainda Há Tempo
1069,MetaL MetaL
1070,O Segundo Sol
1071,Super Pop Venezuela
1072,O Futuro Não Demora
1073,Criolo E Emicida Ao Vivo (Live)
1074,Nó na Orelha
1075,O Futuro Não Demora
1076,Just Outside Of Town
1077,Tudo Que Move É Sagrado
1078,La Makinita
1079,Viva Tim Maia
1080,Criolo E Emicida Ao Vivo (Live)
1081,Criolo E Emicida Ao Vivo (Live)
1082,Duas Cidades
1083,OXEAXEEXU
1084,Tasty + B Sides
1085,Duas Cidades
1086,La Makinita
1087,Africa Rising Vol.3
1088,Africa Rising Vol.4
1089,Afrodance Anthems
1090,Criolo E Emicida Ao Vivo (Live)
1091,Criolo E Emicida Ao Vivo (Live)
1092,Africa Rising Vol.1
1093,Criolo E Emicida Ao Vivo (Live)
1094,Afrodance Anthems
1095,Criolo E Emicida Ao Vivo (Live)
1096,The Keyboard King at Studio One
1097,Best Afrodance Tunes
1098,Best Afrodance Tunes
1099,Best Afrodance Tunes
1100,Calle 13 (Explicit Version)
1101,Enter The 37th Chamber
1102,Ali & Toumani
1103,Espiral de Ilusão - Deluxe Edition
1104,Água (Versão Estendida)
1105,Bailar en la cueva
1106,Cool Love
1107,Afrocidade na Pista
1108,El Paradise
1109,Los De Atrás Vienen Conmigo
1110,OQuadro
1111,"Vox Populi, Vol. 1"
1112,Alfazema
1113,Sea
1114,Romperayo
1115,Duas de Cinco
1116,Commercial
1117,Crashes In Love (1977 Version)
1118,Amar la trama
1119,OXEAXEEXU
1120,BaianaSystem
1121,Sea
1122,Aquamosh
1123,Amar la trama
1124,Madurar
1125,Hola Chicuelos
1126,OXEAXEEXU
1127,Aquamosh
1128,OXEAXEEXU
1129,Duas Cidades
1130,Bixiga 70 (2011)
1131,Madurar
1132,Duas Cidades
1133,Metá Metá
1134,Frontera
1135,Aquamosh
1136,Afropop 2022
1137,Afrodance 2022
1138,Duas Cidades
1139,Volume I
1140,"Comet Series, Vol. 1 (Crazy Afrobeat)"
1141,12 segundos de oscuridad
1142,Africa Rising Vol.2
1143,OXEAXEEXU
1144,Best Afrobeat Tunes
1145,Criolo E Emicida Ao Vivo (Live)
1146,Afrobeats 2022
1147,Repeat After Me
1148,Repeat After Me
1149,Best Afropop Tunes
1150,Thank You Lord
1151,Talking Timbuktu (with Ry Cooder)
1152,Maldito Carnaval
1153,Tigrada
1154,Morbo y Mambo
1155,Juan Manuel
1156,Cool Love
1157,Cool Love
1158,There's Music In The Air
1159,Été jazz
1160,El Paradise
1161,Transubhiriano Americano
1162,La Misa Negra
1163,JAJAJA
1164,Hola Chicuelos
1165,Fuiste un Trozo de Hielo en la Escarcha
1166,Cara B
1167,Curiche
1168,Newen Afrobeat
1169,Parrilladas Vargas (Vol. II)
1170,BaianaSystem
1171,ATO 3: América do Sol
1172,Llueve
1173,Just Outside Of Town
1174,Espiral de Ilusão - Deluxe Edition
1175,Cool Love
1176,Super Pop Venezuela
1177,Sea
1178,Freestyle de Ritmos
1179,OXEAXEEXU
1180,OXEAXEEXU
1181,Sea
1182,El Paradise (Extended)
1183,BaianaSystem
1184,BaianaSystem
1185,The Budos Band II
1186,BaianaSystem
1187,OXEAXEEXU
1188,Tudo Que Move É Sagrado
1189,Made for Pleasure
1190,Bixiga 70 (2011)
1191,BaianaSystem
1192,OXEAXEEXU
1193,Frontera
1194,The Keyboard King at Studio One
1195,Juan Manuel
1196,The New Sound of the Venezuelan Gozadera
1197,Viva Tim Maia
1198,OXEAXEEXU
1199,Frontera
1200,Enter The 37th Chamber
1201,Grateful
1202,Shout to the Lord
1203,Desire
1204,"Ethiopiques, Vol. 4: Ethio Jazz 1969-1974"
1205,The Vibe
1206,O Caçador e a Flecha
1207,Vivão
1208,YOU
1209,BaianaSystem
1210,Espiral de Ilusão - Deluxe Edition
1211,Belongs to You (EDM Remix)
1212,Vida
1213,Llueve
1214,Codo Con Codo
1215,12 Rounds (feat. Happi)
1216,La Misa Negra
1217,GRACE
1218,A Espetacular Charanga do França
1219,Echo en Mexico
1220,Espiral de Ilusão - Deluxe Edition
1221,Hit the Floor
1222,MetaL MetaL
1223,Espiral de Ilusão - Deluxe Edition
1224,Espiral de Ilusão - Deluxe Edition
1225,Ori
1226,Ditados Populares Dançantes
1227,Cara B
1228,Sea
1229,Dame el Mambo
1230,La Makinita
1231,Afrocidade na Pista
1232,Cool Love
1233,Super Pop Venezuela
1234,Abra Sua Cabeça
1235,Frontera
1236,Los De Atrás Vienen Conmigo
1237,El Paradise
1238,Curiche
1239,Burnt Offering
1240,OXEAXEEXU
1241,OXEAXEEXU
1242,OXEAXEEXU
1243,Aquamosh
1244,Aquamosh
1245,OXEAXEEXU
1246,Frontera
1247,Frontera
1248,The Keyboard King at Studio One
1249,Repeat After Me
1250,Kumama Papa (Tiktok refix version)
1251,Cymande
1252,Make the Road By Walking
1253,It's Only Us
1254,Llueve
1255,Segura
1256,Espiral de Ilusão - Deluxe Edition
1257,Tomorrow
1258,Stand up
1259,SHE
1260,Vaivén
1261,QUITAPENAS
1262,Noches de Morbo Vol. 1
1263,Cool Love
1264,Los De Atrás Vienen Conmigo
1265,The Red Hill
1266,Hijo de Tigre
1267,The Best of the Black President
1268,Promised Heights
1269,Blsd (Deluxe)
1270,Arepa 3000
1271,Los De Atrás Vienen Conmigo
1272,The Killion Floor
1273,Una cancion me trajo hasta aqui
1274,Misa de Medianoche
1275,Vivão
1276,Ditados Populares Dançantes
1277,Sonidos Gold
1278,Cara B
1279,Los De Atrás Vienen Conmigo
1280,Afrorumba Chilenera
1281,"Satingarona, Vol. 1"
1282,Burnt Offering
1283,Feitiço
1284,Mi Último Fracaso
1285,Atomic Bomb
1286,Parrilladas Vargas (Vol. II)
1287,Commercial
1288,My Groove Your Move (Bonus Version)
1289,We Are One
1290,MetaL MetaL
1291,Ditados Populares Dançantes
1292,Afrorumba Chilenera
1293,The Deplar Effect
1294,OXEAXEEXU
1295,Volume II
1296,Aquamosh
1297,El Paradise
1298,Frontera
1299,El Paradise
1300,Saci (Remix)
1301,Entren Los Que Quieran
1302,Hard Up (Deluxe Version)
1303,Maasai (Doctor Flake Remix)
1304,World Psychedelic Classics 5: Who Is William Onyeabor?
1305,There's a New Day Coming / Tommy Don't
1306,Hard Talk
1307,Manu Dibango Anthology
1308,A Espetacular Charanga do França
1309,Keep Walking
1310,Na Gafieira
1311,Chances
1312,Des Promesses
1313,Le king m'a validé
1314,Practice What You Preach
1315,New York - Addis - London: The Story of Ethio Jazz 1965-1975
1316,Timoneki
1317,Keep Walking
1318,Muta
1319,On te l'avait dit
1320,Arepa 3000
1321,Vivão
1322,QUITAPENAS
1323,Adiós Batata (Cerrero Dub Mix)
1324,The Best of the Tru Thoughts Years
1325,Ikebe Shakedown
1326,We Mauve
1327,Thunder Chicken
1328,Discern / Define
1329,Vaivén
1330,MetaL MetaL
1331,Espiral de Ilusão - Deluxe Edition
1332,"Satingarona, Pt. 2"
1333,Espiral de Ilusão - Deluxe Edition
1334,Water No Get Enemy
1335,Mandrill Is
1336,Espiral de Ilusão - Deluxe Edition
1337,OXEAXEEXU
1338,Tasty + B Sides
1339,Afrorumba Chilenera
1340,Cara B
1341,Commercial
1342,Obmjazz (Ao Vivo Na Casa De Francisca)
1343,Abra Sua Cabeça
1344,Palenque Palenque: Champeta Criolla & Afro Roots in Colombia 1975-91
1345,Madurar
1346,OXEAXEEXU
1347,OXEAXEEXU
1348,Le monde de demain (Bande originale de la série)
1349,Frontera
1350,Okay
1351,The Very Best Of
1352,Yawa Dey
1353,The Beast / Road Song
1354,Wisdom Seeker
1355,I Do It
1356,Horizon Unlimited
1357,In the Heart of the Moon
1358,New York - Addis - London: The Story of Ethio Jazz 1965-1975
1359,Talking Timbuktu (with Ry Cooder)
1360,Homenage
1361,QUITAPENAS
1362,Silencio
1363,Adará
1364,Vaivén
1365,Happy
1366,A Nave de Odé
1367,Influence of Worship
1368,Composite Truth
1369,Des Promesses
1370,Preto Sem Açúcar
1371,The Crossing
1372,"Vox Machina, Vol. 1"
1373,Vivão
1374,Gringo
1375,Llueve
1376,Nó na Orelha (Instrumental)
1377,Llueve
1378,Los De Atrás Vienen Conmigo
1379,CHURCH GIRLS LOVE R&B
1380,Sounding Out the City
1381,Cara B
1382,Juan Manuel
1383,Sounding Out the City
1384,Burnt Offering
1385,Vivão
1386,Maleducao
1387,All U Need Is Mosh
1388,The Budos Band II
1389,Malik
1390,Afrorumba Chilenera
1391,Espiral de Ilusão - Deluxe Edition
1392,Hôtel Costes 2 - La Suite
1393,ATO 1: Navio Pirata
1394,Passeando em Mim
1395,MetaL MetaL
1396,"Muhammed Ali in ""The Greatest"""
1397,El Paradise
1398,Aquamosh
1399,OXEAXEEXU
1400,Afrobeats Rap and Jesus
1401,Batom
1402,Pirates Choice
1403,Joy in the Pain
1404,Fill My Cup
1405,Authentic
1406,On te l'avait dit
1407,Mbila (João Selva Remix)
1408,The Alchemist Manifesto
1409,Rejoice
1410,Que Tumba
1411,Residente o Visitante
1412,Pernas Voadoras
1413,Blow My Mind
1414,Morbo y Mambo
1415,Keep Walking
1416,Le mariage forcé
1417,Higher Life
1418,Smoke
1419,Inner Fire
1420,Baile Bucanero
1421,Collecion De Oro
1422,Burnt Offering
1423,ATO 1: Navio Pirata
1424,Pastiche Nago
1425,Sus primeras grabaciones 1992-1994 (La luz que sabe robar- Radar)
1426,Ketan
1427,Under Burning Skies
1428,Ditados Populares Dançantes
1429,The Deplar Effect
1430,Dusk Till Dawn
1431,Tasty + B Sides
1432,Curiche
1433,Atomic Bomb
1434,Espiral de Ilusão - Deluxe Edition
1435,The Budos Band III
1436,Soul Jazz Records Presents Studio One Story
1437,52 Weeks of Summer
1438,My Groove Your Move (Bonus Version)
1439,The Budos Band III
1440,Newen Afrobeat
1441,Tasty + B Sides
1442,Vibes
1443,Tasty + B Sides
1444,Sus primeras grabaciones 1992-1994 (La luz que sabe robar- Radar)
1445,Love & Death
1446,Pa'l Norte (Beauty Brain Remix)
1447,The Keyboard King at Studio One
1448,Afrorumba Chilenera
1449,Metá Metá
1450,Eco
1451,Adult Themes
1452,Ojah Awake
1453,15 Years of West Coast Cool
1454,Nigeria 70 - Lagos Jump
1455,Sost
1456,V
1457,Amoureux
1458,Afrobeats Rap and Jesus
1459,Cymande
1460,Keep Walking
1461,Muta
1462,Brasil Novo
1463,Talking Timbuktu (with Ry Cooder)
1464,Never Leave Me
1465,Afrobeat Makers (Tony Allen Rhythms Revisited)
1466,Revoar
1467,Original Joy
1468,Na Terra das Primaveras
1469,Tell Somebody Bout Jesus
1470,Abre-Caminho
1471,ATO 1: Navio Pirata
1472,Greasin The Wheels
1473,Unique's New Testament of Funk (The Definite Collection)
1474,Otodi
1475,Pastiche Nago
1476,Joyful Noise
1477,Duas de Cinco
1478,Nó na Orelha (Instrumental)
1479,Romperayo
1480,Al Otro Lado Del Río (342 Amazônia ao Vivo no Circo Voador)
1481,Star Feminine Band
1482,This Time
1483,Mjlm
1484,Jussara
1485,The Budos Band EP
1486,Terapia
1487,"La belle époque, Vol. 2: 1973-1976"
1488,Energy (Afropop Gospel Vol 1)
1489,The Deplar Effect
1490,Ditados Populares Dançantes
1491,Commercial
1492,Cara B
1493,The Budos Band III
1494,Fire
1495,Out On the Faultline
1496,BaianaSystem
1497,#10
1498,Keyboard King at Studio One
1499,Super Pop Venezuela
1500,Entren Los Que Quieran
1501,In The Music The Village Never Ends
1502,Victory
1503,Ali & Toumani
1504,Version Excursions
1505,Zombie
1506,Stone by Stone
1507,Yeti Season (Deluxe Version)
1508,Feelin' Funky
1509,Beats & Culture (BNC002)
1510,Version Excursions
1511,Túmbalo
1512,Des Promesses
1513,ATO 3: América do Sol
1514,Tranquilidad
1515,Aware
1516,Hola Chicuelos
1517,This Time
1518,Kings Left Behind
1519,Shall We Salsa
1520,Arepa 3000
1521,Malik
1522,The Deplar Effect
1523,Pastiche Nago
1524,Vivão
1525,Nó na Orelha (Instrumental)
1526,Las 100 mejores canciones de amor del Pop Español
1527,Aquecimento Caboclo Roxo
1528,São Salvador
1529,Baile Bucanero
1530,Jack of All Trades
1531,Hola Chicuelos
1532,ATO 3: América do Sol
1533,"Brownout Presents Brown Sabbath, Vol. II"
1534,All U Need Is Mosh
1535,Curiche
1536,Inspiration Information 3
1537,Blsd (Deluxe)
1538,Arepa 3000
1539,Ditados Populares Dançantes
1540,Outras Cidades
1541,Hypertension
1542,Tasty + B Sides
1543,Tasty + B Sides
1544,"Straight from the Decks, Vol. 2 (Guts Finest Selection from His Famous DJ Sets)"
1545,Volume I
1546,The New Sound of the Venezuelan Gozadera
1547,Los De Atrás Vienen Conmigo
1548,"Multi-Viral (feat. Julian Assange, Tom Morello & Kamilya Jubran)"
1549,Metá Metá
1550,Gold
1551,Victory
1552,4:ME
1553,Yeti Season (Deluxe Version)
1554,Ali & Toumani
1555,Many Are Called
1556,Tupi Novo Mundo
1557,La Negra
1558,In Full Bloom
1559,Woso
1560,Entren Los Que Quieran
1561,Walking in Authority
1562,Drink
1563,After Laughter Comes Tears
1564,Cash and Carry (Remix)
1565,Hijo de Tigre
1566,Tradition
1567,CHURCH GIRLS LOVE R&B
1568,On te l'avait dit
1569,Remixes
1570,Asi No Se Puede Muchaches
1571,OQuadro
1572,Calle 13 (Clean Version)
1573,Curiche
1574,Vivão
1575,Ketan
1576,MetaL MetaL
1577,That Woman (feat. Alan Evans)
1578,Echo en Mexico
1579,Ikebe Shakedown
1580,Los De Atrás Vienen Conmigo
1581,"Satingarona, Vol. 1"
1582,Studio One Soul
1583,Burnt Offering
1584,52 Weeks of Summer
1585,Newen Afrobeat
1586,Cubafrica
1587,Genero Genero
1588,Ditados Populares Dançantes
1589,Blsd (Deluxe)
1590,ATO 1: Navio Pirata
1591,Only Now
1592,Sus primeras grabaciones 1992-1994 (La luz que sabe robar- Radar)
1593,Memories Of Barber Mack
1594,Tudo Que Move É Sagrado
1595,Los De Atrás Vienen Conmigo
1596,The New Sound of the Venezuelan Gozadera
1597,Singles
1598,Aquamosh
1599,Breaks from the Border
1600,Ali & Toumani
1601,Gri Gri Bá
1602,Return To The 37th Chamber
1603,Ali & Toumani
1604,Savane
1605,Ali & Toumani
1606,What?!
1607,Residente o Visitante
1608,Sound of Life
1609,In Full Bloom
1610,Akathisia
1611,Quiet Time
1612,"Sambabook Dona Ivone Lara, Vol. 1"
1613,Hard Talk
1614,Calle 13 (Clean Version)
1615,Llueve
1616,Let Jesus Row
1617,Mam Yinne Wa
1618,Aware
1619,55
1620,Tradition Remixed
1621,Tacutun / Cumbia Reggae Funky
1622,Mandrill
1623,Historia natural
1624,Tropicoso
1625,Naturally
1626,Atómico (Felipe Gordon Remix - Single Edit)
1627,Morbo y Mambo
1628,Des Promesses
1629,4
1630,Press On
1631,Anthology. Pt. 2
1632,Kullez Kid in Africa
1633,What?!
1634,In Search of the Lost City of the Monkey God
1635,"Vox Populi, Vol. 1"
1636,Parrilladas Vargas (Vol. II)
1637,Cubafrica
1638,Collecion De Oro
1639,Vivão
1640,I Sold My Heart to the Junkman
1641,Resistance
1642,Motives - What Have We Come Here to Do Church?
1643,Nigeria 70 - Funky Lagos
1644,Newen Afrobeat
1645,Top Latino V.6
1646,The Keyboard King at Studio One
1647,Ditados Populares Dançantes
1648,The New Sound of the Venezuelan Gozadera
1649,Repeat After Me
1650,MultiViral
1651,Repeat After Me
1652,My Prayer (Yahweh)
1653,Rawville
1654,Highway
1655,Residente o Visitante
1656,La Bestia
1657,Love Like This (45 Edit)
1658,IFÁ Afrobeat + Okwei V. Odili
1659,IFÁ Afrobeat + Okwei V. Odili
1660,One Way Out
1661,Expansions
1662,In The Raw
1663,Brownout Presents Brown Sabbath
1664,The Venezuelan Zinga Son Vol. 1
1665,Abayomy
1666,Something
1667,Arepa 3000
1668,Calundu
1669,Sounding Out the City
1670,Road by hotelF1
1671,Orgone
1672,Hutspot
1673,Black Coffee
1674,Abayomy
1675,Promised Heights
1676,Version Excursions
1677,Arepa 3000
1678,Sus primeras grabaciones 1992-1994 (La luz que sabe robar- Radar)
1679,Outras Cidades
1680,Blsd (Deluxe)
1681,Shall We Salsa
1682,Rawville
1683,Orgone
1684,Hôtel Costes 2 La Suite
1685,BaianaSystem
1686,Follow the Path
1687,Newen Afrobeat
1688,The Best of the Black President
1689,Manoel Cordeiro & Sonora Amazônia
1690,Jaiyede Afro
1691,Shake It
1692,Practice What You Preach
1693,Café del Mar XXV (Vol. 25)
1694,MetaL MetaL
1695,Sus primeras grabaciones 1992-1994 (La luz que sabe robar- Radar)
1696,Volume II
1697,World Psychedelic Classics 5: Who Is William Onyeabor?
1698,Aquamosh
1699,The Keyboard King at Studio One
1700,My Everything
1701,This Loving
1702,African Voodoo
1703,El Grito
1704,God's Favourite Baby
1705,Everyday
1706,Victory
1707,Highly Confidential
1708,Dos Santos
1709,Highway
1710,Tikulafe
1711,In The Raw
1712,Ferro Velho
1713,Make the Road By Walking
1714,Blind
1715,AJO
1716,The Killion Floor
1717,Nigeria 70 - Lagos Jump
1718,Mandrill Is
1719,Clube da Fumaça
1720,Ainda Há Tempo
1721,Ketan
1722,CHURCH GIRLS LOVE R&B
1723,Cinéma El Mundo
1724,Ikebe Shakedown
1725,Hymne à la vie
1726,Follow the Path
1727,Ikebe Shakedown
1728,52 Weeks of Summer
1729,Second Time Round
1730,Coragem
1731,Loose Change
1732,Lucro/Descomprimindo
1733,Down in the Basement - EP
1734,Surfside
1735,Afrocidade na Pista
1736,Bamba
1737,Tighten Up - Single
1738,ATO 3: América do Sol
1739,Curiche
1740,Outras Cidades
1741,Dusk Till Dawn
1742,No Les Creeré
1743,Burnt Offering
1744,Atomic Bomb
1745,Live En Una Noche Tan Linda Como Esta Vol 1
1746,All U Need Is Mosh
1747,Sus primeras grabaciones 1992-1994 (La luz que sabe robar- Radar)
1748,Sus primeras grabaciones 1992-1994 (La luz que sabe robar- Radar)
1749,60's Gold
1750,No One Like You
1751,55
1752,Yeti Season (Deluxe Version)
1753,Discern / Define
1754,Blsd
1755,A Pesar La Vida / Not Yet
1756,Boa
1757,In Search of the Lost City of the Monkey God
1758,Wisdom Seeker
1759,African Voodoo
1760,Amazing
1761,Nômade Orquestra
1762,Coconut Rock
1763,In Full Bloom
1764,La Misa Negra
1765,Quilombo do Futuro
1766,Residente o Visitante
1767,Discern / Define
1768,The Serpents Mouth
1769,M M 3
1770,In The Raw
1771,God Got Me
1772,Taurus
1773,Manu écoute ça...
1774,Sugar's Boogaloo
1775,Discern / Define
1776,On te l'avait dit
1777,Thunder Chicken
1778,El Busetero Buscapleitos
1779,Sounding Out the City
1780,Nó na Orelha (Instrumental)
1781,Fire Selection
1782,52 Weeks of Summer
1783,Freestyle de Ritmos
1784,Hello Baby
1785,Arepa 3000
1786,Parrilladas Vargas (Vol. II)
1787,Arepa 3000
1788,The Nashville Session
1789,BaianaSystem
1790,Clube da Fumaça
1791,ATO 3: América do Sol
1792,Live En Una Noche Tan Linda Como Esta Vol 1
1793,Los De Atrás Vienen Conmigo
1794,Curiche
1795,Conflict
1796,Juan Manuel
1797,MetaL MetaL
1798,Tasty + B Sides
1799,The New Sound of the Venezuelan Gozadera
1800,Mix Tel Aviv
1801,Mata
1802,Thank You
1803,Life of Grace
1804,Tropicoso
1805,Breezin'
1806,In My Own Words
1807,Soul Mosaic
1808,Stone by Stone
1809,"The Fundamental Nature of Being, Part One"
1810,Haven`t You Heard?
1811,Uncommon
1812,Quilombo do Futuro
1813,Drink
1814,In Full Bloom
1815,Searching
1816,Our Kind of Movement
1817,Tropicoso
1818,Give The Beggar A Chance
1819,Walking in Authority
1820,"Progress, Jealousy"
1821,Still Grazing
1822,Mistakes on Purpose (Ethiopiques 30)
1823,Ikebe Shakedown
1824,Tropicoso
1825,Reyna
1826,Ikebe Shakedown
1827,Film Of Life
1828,DJ-Kicks (Motor City Drum Ensemble) [DJ Mix]
1829,ATO 3: América do Sol
1830,HomeCooking
1831,Sketches of Ethiopia (Bonus Track Version)
1832,Lagos No Shaking
1833,Afro Edits
1834,Film Of Life
1835,Futuro Dub
1836,Anything You Sow
1837,The Budos Band EP
1838,Day of the Dead
1839,Live En Una Noche Tan Linda Como Esta Vol 1
1840,Bixiga 70 (2011)
1841,Ditados Populares Dançantes
1842,Commercial
1843,Sus primeras grabaciones 1992-1994 (La luz que sabe robar- Radar)
1844,Tudo Que Move É Sagrado
1845,Hope
1846,Pure Sounds of Africa
1847,Inspiration Information 3
1848,Talkatif
1849,Aquamosh
1850,Higher
1851,Disco Reggae
1852,Yeti Season (Deluxe Version)
1853,Frontera
1854,LP
1855,The Budos Band
1856,Faraway
1857,Mistakes on Purpose (Ethiopiques 30)
1858,Cantarito
